# Playlist Blind Test — IDs Deezer
# 1337 morceaux, tous avec une année vérifiée
# Format : deezer:ID | titre(s) | artiste(s) | annee | notoriete
# notoriete = 0 a 100 : position du titre parmi ceux de sa decennie
#             (100 = le plus ecoute aujourd'hui de son epoque)

deezer:1714359387 | We Got the Moves | Electric Callboy | 2022 | 14
deezer:682460102 | Diggy Diggy Hole | Wind Rose | 2019 | 11
deezer:1487860222 | Hellraiser | Ozzy Osbourne | 1991 | 22
deezer:4087979251 | Champagne | Anyme023 | 2026 | 93
deezer:136341512 | No Lie | Sean Paul | 2016 | 80
deezer:2542703 | Could You Be Loved | Bob Marley & The Wailers | 1979 | 89
deezer:3126148051 | Bouwéy | 1t1 | 2024 | 59
deezer:3787570722 | In Di Corner | 1t1 | 2026 | 60
deezer:4052853541 | BOUGE | Shannon | 2026 | 63
deezer:2293791 | Is This Love | Bob Marley & The Wailers | 1978 | 73
deezer:14490157 | Celui | Colonel Reyel | 2010 | 48
deezer:2778961031 | Shattiment | P.L.L | 2024 | 48
deezer:517799952 | X | Nicky Jam | 2018 | 61
deezer:3597522242 | Don't Let Me Down | Nesta | 2025 | 60
deezer:10100698 | Toutes les nuits | Colonel Reyel | 2010 | 51
deezer:1344922912 | Go Down Deh | Spice | 2021 | 57
deezer:2464861625 | MAYA | P.L.L | 2023 | 51
deezer:67910831 | Aurélie | Colonel Reyel | 2011 | 36
deezer:102671422 | Locked Away | R. City | 2015 | 51
deezer:1022434742 | Marley | Danakil | 2008 | 56
deezer:2601690812 | Praise Jah In The Moonlight | YG Marley | 2023 | 51
deezer:460888692 | Lady Mélody | Tom Frager | 2009 | 45
deezer:4113635591 | Otage | DJ Ken | 2026 | 41
deezer:2542705 | Redemption Song | Bob Marley & The Wailers | 1979 | 60
deezer:1324559462 | Iko Iko (My Bestie) | Justin Wellington | 2019 | 42
deezer:2237439 | Buffalo Soldier | Bob Marley & The Wailers | 1983 | 43
deezer:1449437552 | Une seule vie | Taïro | 2011 | 52
deezer:1449437502 | Bonne weed | Taïro | 2011 | 40
deezer:3129568 | Red Red Wine | UB40 | 1983 | 54
deezer:9997935 | Chérie Coco | Magic System | 2011 | 33
deezer:1096654652 | Tout le bonheur du monde | Sinsemilia | 2004 | 40
deezer:1399475592 | My Face | Biga*Ranx | 2017 | 43
deezer:86648035 | Natural Mystic | Bob Marley & The Wailers | 1977 | 53
deezer:2557399732 | Bad Boys | Inner Circle | 1987 | 32
deezer:3232341591 | TAGADA | DJ Ken | 2025 | 37
deezer:485011772 | Code | Barth | 2018 | 29
deezer:3487017331 | Nouveau La | BRG Hollywood | 2025 | 35
deezer:972240512 | Karma | Naâman | 2015 | 44
deezer:93916028 | Rude Boy | Dub Inc | 2003 | 47
deezer:1096574922 | Rouge jaune vert | Yaniss Odua | 2013 | 40
deezer:1032957942 | Hawái | Maluma | 2020 | 42
deezer:562886212 | Calma (Remix) | Pedro Capó | 2018 | 47
deezer:1013636962 | I See Red | Everybody Loves an Outlaw | 2018 | 41
deezer:3599565402 | G Lésou | Junior | 2024 | 35
deezer:1022434642 | Les champs de roses | Danakil | 2008 | 38
deezer:93916046 | Tout ce qu'ils veulent | Dub Inc | 2010 | 39
deezer:2320846395 | Doliprane | Kalash | 2023 | 39
deezer:1757788647 | Montagne | Biga*Ranx | 2022 | 40
deezer:2835379712 | ESMERALDA | Says'z | 2024 | 30
deezer:705531 | Turn Me On | Kevin Lyttle | 2001 | 44
deezer:3549793851 | Emoji Pêche | Maureen | 2025 | 35
deezer:3710910092 | La Manigance | TKS 2G | 2025 | 32
deezer:2432265755 | Jerusalem | Alpha Blondy | 1986 | 22
deezer:1575375 | Welcome To Jamrock | Damian Marley | 2005 | 42
deezer:3882151341 | Ek c tou | Elji | 2022 | 31
deezer:4088410631 | One More Cup | Blaiz Fayah | 2026 | 32
deezer:1101176762 | Chalawa | Yaniss Odua | 2014 | 30
deezer:1434914752 | Ainsi soit-il | Taïro | 2013 | 25
deezer:1757788687 | 7 days | Biga*Ranx | 2022 | 38
deezer:80722278 | Elle te rend dingue (Poom Poom Short) | Nuttea | 2000 | 22
deezer:972240522 | Outta Road | Naâman | 2015 | 35
deezer:3935279021 | Chaud (3X) | DJ Glad | 2026 | 25
deezer:67974644 | Independent gyal | Kalash | 2013 | 23
deezer:2990269451 | Money Pull Up | Blaiz Fayah | 2024 | 33
deezer:3623289132 | C'est OK | Shad Hottaboy | 2025 | 25
deezer:3496828681 | Bad man | Bad Bitch | 2025 | 30
deezer:2640219572 | SO COMAN | Kalash | 2024 | 29
deezer:3581497781 | Follasse | KENZY DONA | 2025 | 16
deezer:3210181921 | Danse | Biga*Ranx | 2025 | 36
deezer:80722294 | Millénaire | One Shot | 2000 | 12
deezer:2432860055 | I Wish You Were Here | Alpha Blondy | 2007 | 40
deezer:12322524 | San ou | Dezil' | 2005 | 23
deezer:4019529591 | Shatta Mad | Limitlezz | 2026 | 34
deezer:2295357 | Je sais pas jouer | Pierpoljak | 1996 | 24
deezer:4088579351 | COMME MOI | Shannon | 2026 | 36
deezer:2134411247 | Gyal You a Party Animal | Charly Black | 2015 | 27
deezer:3774652392 | Raggamuffin Boy | Cozik | 2026 | 31
deezer:80722286 | Trop peu de temps | Nuttea | 2000 | 19
deezer:86648039 | Iron Lion Zion | Bob Marley & The Wailers | 1992 | 36
deezer:810057982 | Vespa | DJ Chinwax | 2019 | 21
deezer:3497256241 | Ba Ba Bad | Kybba | 2024 | 31
deezer:2586822012 | Never Take | Biga*Ranx | 2024 | 32
deezer:2671621572 | En me levant | Cozik | 2024 | 27
deezer:460566002 | Mad Love | Sean Paul | 2010 | 21
deezer:4125208231 | Do It | Sean Paul | 2006 | 0
deezer:1575389 | Road To Zion | Damian Marley | 2005 | 31
deezer:1563415072 | Desesperados | Rauw Alejandro | 2021 | 30
deezer:66315754 | Sun Is Shining | Bob Marley & The Wailers | 1971 | 42
deezer:4110443171 | Paiement Refusé | Xavier Picardo | 2026 | 24
deezer:2773072051 | Wet | P.L.L | 2024 | 24
deezer:2806890002 | Push the Limits | Biga*Ranx | 2017 | 27
deezer:130302638 | Maché bécif | Dub Inc | 2016 | 24
deezer:2557399742 | Sweat (A La La La La Long) | Inner Circle | 1992 | 40
deezer:4088841992 | A Blanc | Le Jèm'ss | 2026 | 30
deezer:852458412 | Shatta | DJ Chinwax | 2020 | 21
deezer:995824322 | Jodeci | YG Pablo | 2020 | 14
deezer:1544351962 | Mon cœur bat vite (L'évadé du Nevada) | Le Aym | 2018 | 14
deezer:1451722742 | 50/50 | Team Bwè Tou Sa | 2021 | 13
deezer:3320764 | Elle te rend dingue | Nuttea | 2000 | 10
deezer:2502150 | Zimbabwe | Bob Marley & The Wailers | 1979 | 44
deezer:1242053592 | Corps à corps | Kalipsxau | 2021 | 23
deezer:2420673645 | Yozo | Meryl | 2023 | 26
deezer:1399475552 | Liquid Sunshine | Biga*Ranx | 2016 | 28
deezer:4020979891 | Pilé (Gospel) | Mauvais Djo | 2026 | 86
deezer:15586296 | Don't Stop 'Til You Get Enough | Michael Jackson | 1979 | 100
deezer:3820664511 | Remise En Question | Serge Ibaka | 2026 | 66
deezer:66609426 | Get Lucky | Daft Punk | 2013 | 91
deezer:4098845881 | Maladie (Gospel) | Gospelize | 2026 | 69
deezer:1101732 | Ain't No Mountain High Enough | Marvin Gaye | 1967 | 82
deezer:15586286 | Rock with You | Michael Jackson | 1979 | 69
deezer:532944592 | Parado no Bailão | MC L da Vinte | 2018 | 56
deezer:3679455062 | HEAVENLY JUMPSTYLE (Slowed) | TWXNY | 2025 | 47
deezer:3955654081 | Six Seven | Laurinha Costa | 2026 | 44
deezer:3407512021 | TU VAS SIN (fav) | Rels B | 2025 | 45
deezer:62882810 | Hit the Road Jack | Ray Charles | 1961 | 74
deezer:1396824642 | No Wahala | 1da Banton | 2021 | 37
deezer:3722828742 | Ela ké Leitada | Prod.Nifour | 2025 | 44
deezer:3279575181 | Soweto | Victony | 2022 | 37
deezer:1027417762 | Colors | Black Pumas | 2019 | 33
deezer:103446218 | Freedom | Pharrell Williams | 2015 | 39
deezer:3931761821 | MONTAGEM FEARLESS (Ultra Slowed) | lirvie | 2026 | 37
deezer:1839816757 | Wasn't Looking | Eliza | 2017 | 50
deezer:440572802 | 9th Street | Otis Stacks | 2018 | 47
deezer:4063854441 | PAS UNE AUTRE | Kidd9 | 2026 | 34
deezer:1101731 | I Heard It Through The Grapevine | Marvin Gaye | 1968 | 50
deezer:3128382491 | Nous sommes les Patates (Sped Up) | Les Patates | 2024 | 23
deezer:1579438382 | The Color Violet | Tory Lanez | 2021 | 34
deezer:15586317 | Off the Wall | Michael Jackson | 1979 | 45
deezer:3390765701 | VOCE NA MIRA (Slowed) | hwungii | 2025 | 33
deezer:3128382481 | Nous sommes les Patates | Les Patates | 2024 | 27
deezer:62375115 | Georgia On My Mind | Ray Charles | 1960 | 3
deezer:15586310 | Workin' Day and Night | Michael Jackson | 1979 | 40
deezer:670897 | I've Got a Woman | Ray Charles | 1954 | 50
deezer:3925133971 | Ela Ké Cavucadinha | Gordinho Bolado | 2026 | 47
deezer:3212533401 | Bing Bong | Yailin la Mas Viral | 2024 | 25
deezer:4032041561 | Yara Yara Ya Phonk - Sua Amiga Eu Vou Pegar (Slowed) | MC WM | 2026 | 29
deezer:2133754037 | Simplesmente Ela | Mc Gabzin | 2022 | 34
deezer:68686011 | Act Like You Know | Fat Larry's Band | 1982 | 14
deezer:906616 | Let's Get It On | Marvin Gaye | 1973 | 18
deezer:1651161112 | Flowers | Deluxe | 2003 | 20
deezer:1269287102 | Strangers | Black Pumas | 2021 | 26
deezer:1133408852 | What's Going On | Marvin Gaye | 1971 | 24
deezer:3996796 | Just An Illusion | Imagination | 1982 | 8
deezer:3161248591 | Airbnb | Mauvais Djo | 2024 | 12
deezer:3897990131 | Shadow Of Your Smile | Dabeull | 2026 | 40
deezer:1651161122 | Moustache Gracias | Deluxe | 2022 | 20
deezer:117993236 | Mets ta garde | Le Maki | 2016 | 16
deezer:4098845801 | Pilé (Gospel) | Gospelize | 2026 | 26
deezer:3611334602 | ACIDO III (Slowed) | UdieNnx | 2025 | 22
deezer:624649312 | Sans elle | SenSey' | 2018 | 4
deezer:845468332 | Colors (Acoustic) | Black Pumas | 2020 | 20
deezer:3434133501 | Dia De Fiesta (Slowed) | qaraqshy | 2025 | 17
deezer:3679455042 | HEAVENLY JUMPSTYLE | TWXNY | 2025 | 18
deezer:349943101 | Sua Amiga Vou Pegar | MC WM | 2017 | 21
deezer:2235608447 | THIS YEAR (Blessings) (French Remix) | Victor Thompson | 2023 | 9
deezer:2127477137 | THIS YEAR (Blessings) | Victor Thompson | 2023 | 16
deezer:3595159272 | Fendi 2 | Rakhim | 2025 | 25
deezer:15586313 | Get on the Floor | Michael Jackson | 1979 | 25
deezer:3860537781 | Innocence | Hildir Svensson | 2026 | 12
deezer:3864686591 | LET ME DRIVE FUNK | DJ VRK | 2026 | 11
deezer:129341712 | Stand on the Word | The Joubert Singers | 2004 | 9
deezer:2095610327 | Carry Me | Tayc | 2023 | 8
deezer:3708173892 | JETSKI | PEDRO SAMPAIO | 2025 | 61
deezer:3279548911 | Jolene | Victony | 2022 | 10
deezer:3796271972 | Montaguem Miau | Angeelsauro | 2025 | 4
deezer:611346 | Boogie Wonderland | Earth Wind & Fire | 1979 | 16
deezer:4043050731 | Beni Al (Ta Ki Seni Görene Kadar) (Afro House Remix) | Ankara Echoes | 2026 | 39
deezer:3747594602 | Charlie delta niska | DJ Drozo | 2023 | 4
deezer:2279321587 | Trick Me | Kelis | 2003 | 11
deezer:2432831 | Distant Lover | Marvin Gaye | 1973 | 22
deezer:3484960841 | EL CONTROL (Slowed) | M4GN | 2025 | 14
deezer:3407319891 | VEM NO PIQUE | MGD | 2025 | 5
deezer:3611334612 | ACIDO III (Super Slowed) | UdieNnx | 2025 | 16
deezer:1691025107 | Se Voce Nao Quer Passa a Vez | Mc Delux | 2022 | 4
deezer:2307072175 | Forte Forte de Lacoste - Pra Começar o Final de Semana | DJ Jeeh FDC | 2023 | 6
deezer:1108716672 | Hurt | Arlo Parks | 2020 | 10
deezer:3640251372 | SENTE O SOM DO TAPA | DJ Martins 011 | 2025 | 17
deezer:3511049601 | SEQUÊNCIA FEITICEIRA | PEDRO SAMPAIO | 2025 | 56
deezer:3865414001 | Posso Até Não Te Dar Flores | DJ Japa NK | 2025 | 61
deezer:3390765711 | VOCE NA MIRA (Super Slowed) | hwungii | 2025 | 9
deezer:3702830802 | HEAVENLY JUMPSTYLE (Super Slowed) | TWXNY | 2025 | 6
deezer:707533842 | Fancy Footwork | Chromeo | 2001 | 6
deezer:624011722 | Don't Let the Sun Catch You Crying | Ray Charles | 1997 | 5
deezer:3885076851 | Meow Meow (Super Slowed) | heapper | 2026 | 2
deezer:3390765691 | VOCE NA MIRA | hwungii | 2025 | 5
deezer:3724087522 | MONTAGEM TORMENTA (Slowed) | qaraqshy | 2025 | 8
deezer:3996794 | Music And Lights | Imagination | 1982 | 0
deezer:1611207342 | Joga Essa Rabeta | Mc Teuzin PV | 2022 | 6
deezer:640571742 | Encore une fois | Mik L | 2019 | 3
deezer:3931761801 | MONTAGEM FEARLESS (Slowed) | lirvie | 2026 | 3
deezer:15586302 | I Can't Help It | Michael Jackson | 1979 | 9
deezer:2601439122 | Miel Pops au Brésil | Ozwaa | 2023 | 2
deezer:631679542 | Sua amiga vou sarrar | MC Levin | 2019 | 4
deezer:1101733 | Inner City Blues (Make Me Wanna Holler) | Marvin Gaye | 1971 | 2
deezer:15586288 | She's Out of My Life | Michael Jackson | 1979 | 7
deezer:3611334632 | ACIDO III (Over Slowed) | UdieNnx | 2025 | 3
deezer:3068984461 | Soh-Soh | Odeal | 2024 | 8
deezer:3849106581 | habibi | Rakhim | 2026 | 2
deezer:2475297971 | Mimosa 2000 | Furacão 2000 | 2000 | 16
deezer:4082761701 | Logobi Auto | CRNK | 2026 | 5
deezer:3727315882 | VOCE NA MIRA JUMPSTYLE (Ultra Slowed) | Sxilwix | 2025 | 2
deezer:3171002981 | NUEVAYoL | Bad Bunny | 2025 | 84
deezer:3171003131 | DtMF | Bad Bunny | 2025 | 85
deezer:3171003001 | BAILE INoLVIDABLE | Bad Bunny | 2025 | 82
deezer:1741494317 | Tití Me Preguntó | Bad Bunny | 2022 | 84
deezer:1122450992 | DÁKITI | Bad Bunny | 2020 | 85
deezer:2846442802 | Si Antes Te Hubiera Conocido | KAROL G | 2024 | 85
deezer:3171003091 | CAFé CON RON | Bad Bunny | 2025 | 76
deezer:3171003121 | EoO | Bad Bunny | 2025 | 85
deezer:2638201552 | Gata Only | FloyyMenor | 2024 | 73
deezer:3171002991 | VOY A LLeVARTE PA PR | Bad Bunny | 2025 | 88
deezer:2496106371 | MONACO | Bad Bunny | 2023 | 74
deezer:3171003141 | LA MuDANZA | Bad Bunny | 2025 | 80
deezer:2201123807 | Si No Estás | Íñigo Quintero | 2022 | 68
deezer:608410332 | MIA | Bad Bunny | 2018 | 93
deezer:3241972661 | La Plena (W Sound 05) | W Sound | 2025 | 75
deezer:3171003021 | WELTiTA | Bad Bunny | 2025 | 83
deezer:1741494307 | Me Porto Bonito | Bad Bunny | 2022 | 71
deezer:2463676415 | Y Que Fue? | Don Miguelo | 2020 | 70
deezer:1411181832 | Pepas | Farruko | 2021 | 68
deezer:3663852612 | Hips Don't Lie | Shakira | 2005 | 94
deezer:1741494417 | Ojitos Lindos | Bad Bunny | 2022 | 75
deezer:4030925501 | Limoncello | Lucenzo | 2026 | 70
deezer:686020062 | Callaita | Bad Bunny | 2019 | 88
deezer:64848628 | Obsesion | Aventura | 2002 | 92
deezer:14948701 | Danza Kuduro | Don Omar | 2010 | 91
deezer:2381974745 | Una Noche en Medellín | Cris MJ | 2022 | 67
deezer:3171003031 | VeLDÁ | Bad Bunny | 2025 | 69
deezer:3171003111 | LO QUE LE PASÓ A HAWAii | Bad Bunny | 2025 | 68
deezer:623698142 | Despacito | Luis Fonsi | 2017 | 69
deezer:702421822 | LA CANCIÓN | J Balvin | 2019 | 74
deezer:2154046487 | TQG | KAROL G | 2023 | 68
deezer:903698362 | Azul | J Balvin | 2020 | 65
deezer:3165861441 | Gasolina | Daddy Yankee | 2004 | 84
deezer:3194543841 | Me Enamore | Ridsa | 2025 | 52
deezer:3412446051 | Dame Un Grrr | Fantomel | 2025 | 61
deezer:1741494287 | Moscow Mule | Bad Bunny | 2022 | 66
deezer:76575944 | We Are One (Ole Ola) | Pitbull | 2014 | 78
deezer:3171003081 | TURiSTA | Bad Bunny | 2025 | 67
deezer:2170492547 | Arranca | Becky G | 2023 | 60
deezer:3731410 | Hotel Room Service | Pitbull | 2009 | 81
deezer:3171003101 | PIToRRO DE COCO | Bad Bunny | 2024 | 63
deezer:3590974062 | La Cheyenne | El De Las R's | 2025 | 53
deezer:2309786905 | 4K | El Alfa | 2020 | 52
deezer:2843869922 | Alibi (with Pabllo Vittar & Yseult) | Sevdaliza | 2024 | 57
deezer:4022674221 | Aquel diciembre | Young Miko | 2026 | 63
deezer:15211178 | Whenever Wherever | Shakira | 2001 | 76
deezer:142748736 | SUBEME LA RADIO | Enrique Iglesias | 2017 | 72
deezer:3865096921 | Tonto | J Balvin | 2026 | 57
deezer:796342592 | Tusa | KAROL G | 2019 | 68
deezer:1155477802 | LA NOCHE DE ANOCHE | Bad Bunny | 2020 | 59
deezer:608410292 | La Romana | Bad Bunny | 2018 | 70
deezer:619949882 | Con Calma | Daddy Yankee | 2019 | 65
deezer:3171003011 | PERFuMITO NUEVO | Bad Bunny | 2025 | 62
deezer:373362011 | Mi Gente | J Balvin | 2017 | 67
deezer:3171003041 | EL CLúB | Bad Bunny | 2024 | 57
deezer:123103236 | DUELE EL CORAZON | Enrique Iglesias | 2016 | 61
deezer:1753549417 | La Bachata | Manuel Turizo | 2022 | 59
deezer:2159990627 | LALA | Myke Towers | 2023 | 57
deezer:889550892 | Yo Perreo Sola | Bad Bunny | 2020 | 58
deezer:3218898811 | Tamo Bien | Enrique Iglesias | 2025 | 44
deezer:820200292 | Baila Baila Baila | Ozuna | 2019 | 51
deezer:765849012 | Bailando | Enrique Iglesias | 2014 | 55
deezer:3171003071 | KLOuFRENS | Bad Bunny | 2025 | 59
deezer:1741494357 | Neverita | Bad Bunny | 2022 | 56
deezer:3677908682 | Dardos | Romeo Santos | 2025 | 51
deezer:772603752 | RITMO (Bad Boys For Life) | Black Eyed Peas | 2019 | 53
deezer:3376766301 | LATINA FOREVA | KAROL G | 2025 | 38
deezer:889550982 | Safaera | Bad Bunny | 2020 | 49
deezer:2308217445 | La Mamá de la Mamá | El Alfa | 2021 | 42
deezer:78316091 | Yo Voy | Zion & Lennox | 2004 | 55
deezer:1155001 | La Camisa Negra | Juanes | 2004 | 61
deezer:3457344911 | ALAMBRE PúA | Bad Bunny | 2025 | 45
deezer:3171003051 | KETU TeCRÉ | Bad Bunny | 2025 | 51
deezer:1390823292 | Yonaguni | Bad Bunny | 2021 | 47
deezer:15515244 | Dile | Don Omar | 2003 | 64
deezer:1741494437 | El Apagón | Bad Bunny | 2022 | 52
deezer:2862265592 | PELIGROSA | FloyyMenor | 2024 | 48
deezer:1065099142 | Del Mar | Ozuna | 2020 | 40
deezer:1741494477 | Me Fui de Vacaciones | Bad Bunny | 2022 | 43
deezer:3171003061 | BOKeTE | Bad Bunny | 2025 | 45
deezer:2289342455 | WHERE SHE GOES | Bad Bunny | 2023 | 42
deezer:1811481707 | Quevedo: Bzrp Music Sessions Vol. 52/66 | Bizarrap | 2022 | 46
deezer:2886367152 | Rosa | Ridsa | 2024 | 36
deezer:76036246 | Rechazame | Prince Royce | 2010 | 45
deezer:702421852 | COMO UN BEBÉ | J Balvin | 2019 | 29
deezer:6048762 | Waka Waka (Esto es Africa) | Shakira | 2010 | 34
deezer:682065132 | Danza Kuduro | Lucenzo | 2010 | 37
deezer:731498882 | Yo x Ti Tu x Mi | ROSALÍA | 2019 | 44
deezer:482843042 | Te Boté (Remix) | Nio Garcia | 2018 | 46
deezer:1096588622 | Sofia | Alvaro Soler | 2016 | 45
deezer:1741494377 | Efecto | Bad Bunny | 2022 | 43
deezer:557093 | Suavemente | Elvis Crespo | 1998 | 25
deezer:3638389092 | Daddy Yankee: Bzrp Music Sessions Vol. 0/66 | Bizarrap | 2025 | 41
deezer:3847450921 | Woulé La Fess | DJ Steri | 2026 | 38
deezer:2758844701 | Stargazing | Myles Smith | 2024 | 68
deezer:2704610682 | Too Sweet | Hozier | 2024 | 73
deezer:411109542 | Leave a Light On | Tom Walker | 2017 | 50
deezer:82697686 | Take Me Home Country Roads | John Denver | 1971 | 58
deezer:3906902 | 500 Miles | Peter Paul And Mary | 1962 | 79
deezer:3940529761 | VALHALLA CALLING | Ragal Ironbull | 2026 | 54
deezer:2271562 | Talkin' Bout a Revolution | Tracy Chapman | 1988 | 36
deezer:2271563 | Fast Car | Tracy Chapman | 1988 | 50
deezer:92216462 | Jimmy | Moriarty | 2005 | 48
deezer:1263614212 | Sea Shanty Medley | Home Free | 2021 | 32
deezer:515897102 | You're Somebody Else | flora cash | 2017 | 35
deezer:357458061 | Evergreen | Richy Mitch & The Coal Miners | 2017 | 38
deezer:504882102 | Welcome Home Son | Radical Face | 2006 | 32
deezer:2271566 | Baby Can I Hold You | Tracy Chapman | 1988 | 42
deezer:78956229 | My Silver Lining | First Aid Kit | 2014 | 26
deezer:4066557551 | fijord moonlight | fijorddd | 2026 | 42
deezer:435039922 | Mystery of Love | Sufjan Stevens | 2017 | 28
deezer:63103299 | Big Jet Plane | Angus & Julia Stone | 2010 | 17
deezer:13174765 | El Condor Pasa (If I Could) | Simon & Garfunkel | 1970 | 35
deezer:7155162 | Prayer In C | Lilly Wood And The Prick | 2010 | 16
deezer:639587852 | Heartbeats | José González | 2003 | 33
deezer:3303954441 | Harpy Hare | Yaelokre | 2023 | 25
deezer:3431077931 | ჩუბინა | East Duo | 2021 | 24
deezer:2638182692 | It's Ok | Tom Rosenthal | 2013 | 24
deezer:2404645845 | The Wisp Sings | Winter Aid | 2013 | 23
deezer:16148946 | Mrs. Robinson | Simon & Garfunkel | 1968 | 47
deezer:1010715162 | Watermelon Sugar (Acoustic) | Jonah Baker | 2020 | 19
deezer:4114215261 | Mbappe Dictator | Football Society | 2026 | 7
deezer:3619309262 | Let Me Go | Diva Faune | 2025 | 5
deezer:2217147387 | Sweet Heat Lightning | Gregory Alan Isakov | 2023 | 22
deezer:111406300 | Telling Stories | Tracy Chapman | 2000 | 12
deezer:1829244637 | Running Up That Hill (A Deal With God) (Acoustic) | Jae Hall | 2022 | 7
deezer:1343803132 | Soldier Poet King | The Oh Hellos | 2015 | 17
deezer:2477838 | Give Me One Reason | Tracy Chapman | 1995 | 18
deezer:87320307 | Relator | Pete Yorn | 2009 | 5
deezer:2496484811 | Comets | Cocoon | 2010 | 7
deezer:3431063791 | Chubina (Re-recorded) | East Duo | 2025 | 10
deezer:3318365721 | Le berger dAure | Valentin Argent | 2025 | 7
deezer:3754459232 | Little Flower | Biloba | 2026 | 15
deezer:2079614677 | Hoist The Colours | The Wellermen | 2023 | 11
deezer:503665572 | In Hell I'll Be in Good Company | The Dead South | 2014 | 19
deezer:138623795 | Enjoy the Silence | Moriarty | 2007 | 5
deezer:131766218 | Take My Hand | Matt Berry | 2011 | 5
deezer:2397740655 | Tafra Dak Rrami | Aber Sabeel | 2024 | 13
deezer:563899692 | The Pirate's Gospel | Alela Diane | 2004 | 10
deezer:2829640012 | Je te le laisse | Edgar André | 2024 | 2
deezer:1726551857 | La Kiffance | Victor Marc | 2022 | 1
deezer:126033195 | Stressed Out | Kina Grannis | 2016 | 13
deezer:446979712 | The Bug Collector | Haley Heynderickx | 2017 | 11
deezer:2124212137 | September | Sparky Deathcap | 2009 | 3
deezer:111406334 | Stand by Me | Tracy Chapman | 2005 | 8
deezer:611525912 | Just You and I | Tom Walker | 2016 | 3
deezer:10509740 | Vous... | Merwan Rim | 2005 | 1
deezer:15398875 | The Times They Are A-Changin' | Bob Dylan | 1964 | 29
deezer:1473095292 | The Water Is Fine | Chloe Ament | 2021 | 12
deezer:2645822752 | 4runner | Brenn! | 2023 | 5
deezer:1066805012 | Don't Start Now | Penny & Sparrow | 2020 | 12
deezer:2638182732 | Go Solo | Tom Rosenthal | 2014 | 10
deezer:2271564 | Across the Lines | Tracy Chapman | 1988 | 7
deezer:2221806127 | Everybody Needs Someone | Noah Cyrus | 2023 | 7
deezer:63282025 | Halo | Lotte Kestner | 2011 | 7
deezer:62817673 | Lost In The Light | Bahamas | 2012 | 1
deezer:951927432 | Kanashimi ga Tomaranai I CAN'T STOP THE LONELINESS | Anri | 2011 | 6
deezer:123174968 | The Days of Pearly Spencer | David Mcwilliams | 1967 | 0
deezer:4043339261 | Monroe | Angus & Julia Stone | 2026 | 13
deezer:13174769 | The Boxer | Simon & Garfunkel | 1969 | 26
deezer:7155158 | Hey It's OK | Lilly Wood And The Prick | 2010 | 1
deezer:3431063781 | Chubina (Slowed) | East Duo | 2025 | 5
deezer:951927482 | Remember Summer Days | Anri | 2011 | 6
deezer:4099543851 | Навстречу | KAMILL'FO | 2026 | 7
deezer:1713809757 | Serotonin | Tom Walker | 2022 | 1
deezer:873296 | Everybody Knows | Leonard Cohen | 1988 | 1
deezer:432805302 | Leave a Light On (Acoustic) | Tom Walker | 2017 | 3
deezer:3726214852 | Colapso | Kevin Kaarl | 2019 | 10
deezer:63103306 | Draw Your Swords | Angus & Julia Stone | 2009 | 3
deezer:73915410 | Beach Baby | Bon Iver | 2008 | 2
deezer:7155160 | Down The Drain | Lilly Wood And The Prick | 2010 | 2
deezer:2180668977 | Uummati Attanarsimat (Heart of Glass) | Elisapie | 2023 | 1
deezer:2534211121 | Olalla | Blanco White | 2016 | 5
deezer:1846851687 | Acharuli Gandagana | Georgian Folk | 2022 | 3
deezer:314683 | The Wanderer | Jil Is Lucky | 2008 | 1
deezer:3414733251 | Lost in Your Eyes | Lukas Gonzalez | 2025 | 0
deezer:2185005677 | Eat Your Young | Hozier | 2023 | 3
deezer:12521557 | Oh pétard | L'art A Tatouille | 2011 | 0
deezer:4114215271 | Mbappe Dictator (Slowed) | Football Society | 2026 | 1
deezer:13174764 | Bridge Over Troubled Water | Simon & Garfunkel | 1970 | 13
deezer:1755452827 | Have A Little Faith In Me | SYML | 2022 | 6
deezer:2441109795 | i am not who i was | Chance Peña | 2023 | 4
deezer:2069041907 | Love Is So Easy | Joel Leggett | 2023 | 2
deezer:3025516941 | I Am Going Home | Roseaux | 2019 | 0
deezer:1372486612 | Core timpesta | Eppò | 2021 | 3
deezer:4048511551 | Une Semaine Sur Deux | Tété | 2026 | 0
deezer:3709648682 | Dans Mes Rêves | Lucien Marel | 2025 | 0
deezer:1343802662 | Hello My Old Heart | The Oh Hellos | 2011 | 5
deezer:670281552 | Perfect Blue | Elle Valenci | 2019 | 4
deezer:2545932682 | Sweetest Thing | Allman Brown | 2017 | 2
deezer:1676605937 | Matgabernich Sahbi Mayebghich | Cheba Warda | 2022 | 1
deezer:809869492 | Les yeux noirs | Pomplamoose | 2019 | 1
deezer:63103298 | For You | Angus & Julia Stone | 2010 | 2
deezer:3589389921 | Zoo (De "Zootopie 2") | Disney | 2025 | 92
deezer:2338371075 | One Of The Girls | The Weeknd | 2023 | 71
deezer:561856742 | Shallow | Lady Gaga | 2018 | 95
deezer:3289333861 | Ma Meilleure Ennemie (from the series Arcane League of Legends) | Stromae | 2025 | 67
deezer:3148151 | Hier encore | Charles Aznavour | 1964 | 95
deezer:72427143 | Libérée Délivrée (De "La Reine des Neiges"/Bande Originale Française) | Anaïs Delva | 2014 | 77
